#OTU ID	PHB3.MID46-48.P1.apr13_ncdenovo	S1HB3.MID102-102.P1.nov13_ncdenovo	S1HB3.MID109-109.P3.jan14_ncdenovo	S1HB3.MID96-96.P1.dec13_ncdenovo	S1HB3.MID110-110.P1.jan14_ncdenovo	S1HB3.MID110-110.P1.jan14_otuclust	S1HB3.MID96-96.P1.dec13_otuclust	S1HB3.MID102-102.P1.nov13_otuclust	S1HB3.MID109-109.P3.jan14_otuclust	PHB3.MID46-48.P1.apr13_otuclust	S1HB3.MID109-109.P3.jan14_ncref	S1HB3.MID96-96.P1.dec13_ncref	S1HB3.MID110-110.P1.jan14_ncref	S1HB3.MID102-102.P1.nov13_ncref	PHB3.MID46-48.P1.apr13_ncref	S1HB3.MID110-110.P1.jan14	S1HB3.MID109-109.P3.jan14	PHB3.MID46-48.P1.apr13	S1HB3.MID102-102.P1.nov13	S1HB3.MID96-96.P1.dec13
M01896:2:000000000-A69JN:1:2116:16253:6497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0
M01896:15:000000000-A7EN9:1:1111:16182:15881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	11	1	7	0
M01896:15:000000000-A7EN9:1:1116:12535:14190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
M00595:42:000000000-A5J1T:1:1101:20726:15815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2
M01896:2:000000000-A69JN:1:1108:16423:20271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	1	18	0
M01896:2:000000000-A69JN:1:1101:28931:17522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:1104:6051:5591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
M01896:15:000000000-A7EN9:1:1118:26126:13697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
M00595:54:000000000-A7CT0:1:1112:20961:5897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1
M01896:14:000000000-A7ERE:1:1119:2913:16750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0
M01896:2:000000000-A69JN:1:1103:14126:13457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	3	0
M01896:15:000000000-A7EN9:1:2107:20643:11604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:15:000000000-A7EN9:1:2107:17279:13734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0
M01896:15:000000000-A7EN9:1:2109:12212:16802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
M01896:14:000000000-A7ERE:1:1101:4053:8480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
M01896:2:000000000-A69JN:1:1116:24384:17087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
M01896:15:000000000-A7EN9:1:2118:26023:18421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	1
M01896:2:000000000-A69JN:1:2119:18922:18406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0
M01896:15:000000000-A7EN9:1:1109:21472:6172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	3	0
M01896:14:000000000-A7ERE:1:1113:23380:21765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
M01896:2:000000000-A69JN:1:2103:13074:10161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
M00595:54:000000000-A7CT0:1:1118:22435:19556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	9	1
M01896:2:000000000-A69JN:1:1103:13407:14766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	0
M01896:2:000000000-A69JN:1:1107:25489:22024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
M01896:2:000000000-A69JN:1:1116:26579:11408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0
M01896:2:000000000-A69JN:1:1102:25978:3889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	1
M01896:15:000000000-A7EN9:1:2117:10055:6732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0
M01896:2:000000000-A69JN:1:2102:16058:19184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0
M01896:2:000000000-A69JN:1:1116:14093:17816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
M01896:2:000000000-A69JN:1:1106:23108:2234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	4	0
M00595:42:000000000-A5J1T:1:1106:17620:22226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M01896:2:000000000-A69JN:1:1104:13767:14091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M01896:14:000000000-A7ERE:1:1115:12254:20400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
M01896:2:000000000-A69JN:1:1113:24315:15543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0
M01896:2:000000000-A69JN:1:2116:23155:12824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M01896:2:000000000-A69JN:1:2118:13084:11508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1
M01896:14:000000000-A7ERE:1:2106:24301:5312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
M01896:2:000000000-A69JN:1:1111:10792:22982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
M01896:15:000000000-A7EN9:1:1111:27832:16492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0
M01896:2:000000000-A69JN:1:1107:6537:11317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1
M01896:2:000000000-A69JN:1:1103:26921:13502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
M01896:2:000000000-A69JN:1:1111:6042:16973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	0
M00595:54:000000000-A7CT0:1:2106:7901:10966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4
M01896:14:000000000-A7ERE:1:2108:3129:11229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
M01896:2:000000000-A69JN:1:2115:13271:8354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0
M01896:15:000000000-A7EN9:1:1104:22031:9732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M00595:42:000000000-A5J1T:1:2110:21313:9529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1
M01896:14:000000000-A7ERE:1:2112:14526:14896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
M01896:14:000000000-A7ERE:1:2113:5794:4306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
M01896:2:000000000-A69JN:1:1113:24621:17008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0
M01896:2:000000000-A69JN:1:1115:15591:12325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
M01896:14:000000000-A7ERE:1:1109:18770:3577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M01896:2:000000000-A69JN:1:2119:25010:21557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	5	0
M01896:2:000000000-A69JN:1:2110:29194:12326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0
M01896:2:000000000-A69JN:1:2116:26639:9322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0
M00595:54:000000000-A7CT0:1:1116:14352:10224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
M01896:15:000000000-A7EN9:1:1101:6569:4636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0
M01896:2:000000000-A69JN:1:2117:10441:17348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	4	0
M01896:2:000000000-A69JN:1:2113:16366:18769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M01896:15:000000000-A7EN9:1:1104:3926:6919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
M01896:2:000000000-A69JN:1:1117:16162:12753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0
M00595:42:000000000-A5J1T:1:2103:12311:19428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M01896:15:000000000-A7EN9:1:1108:18594:19770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
M01896:2:000000000-A69JN:1:2102:20378:14661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
M01896:2:000000000-A69JN:1:1119:23740:5876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0
M01896:15:000000000-A7EN9:1:1111:13056:13718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1
M01896:15:000000000-A7EN9:1:1113:27382:13498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
M00595:54:000000000-A7CT0:1:1105:17496:13308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	4
M01896:2:000000000-A69JN:1:1118:22049:12256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
M01896:15:000000000-A7EN9:1:2106:21659:11022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
M01896:15:000000000-A7EN9:1:2107:14896:4620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
M01896:2:000000000-A69JN:1:2116:11377:9192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
M01896:15:000000000-A7EN9:1:2108:3230:6948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
M01896:2:000000000-A69JN:1:2102:9503:18298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M01896:2:000000000-A69JN:1:1101:19003:10930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	1
M01896:2:000000000-A69JN:1:2109:10928:15493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0
M01896:2:000000000-A69JN:1:2111:8528:13581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2
M00595:54:000000000-A7CT0:1:1102:9202:16212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2
M01896:14:000000000-A7ERE:1:1102:15774:4792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	2
M01896:2:000000000-A69JN:1:1110:27765:13412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
M01896:2:000000000-A69JN:1:1108:22637:7527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0
M01896:14:000000000-A7ERE:1:1108:7589:4141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
M01896:14:000000000-A7ERE:1:1112:26764:8451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0
M00595:42:000000000-A5J1T:1:1114:20224:23124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0
M01896:2:000000000-A69JN:1:1101:24598:7068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0
M01896:15:000000000-A7EN9:1:1108:26359:20516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M01896:14:000000000-A7ERE:1:1113:10785:20929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
M01896:14:000000000-A7ERE:1:1116:6759:13563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1
M00595:54:000000000-A7CT0:1:2113:9827:14926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1
M01896:2:000000000-A69JN:1:1104:13752:22249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0
M01896:2:000000000-A69JN:1:2107:20837:2318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0
M01896:14:000000000-A7ERE:1:1107:28453:13709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M01896:15:000000000-A7EN9:1:2110:5252:6278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M01896:14:000000000-A7ERE:1:2112:3683:10894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
M01896:2:000000000-A69JN:1:2115:13276:7589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M01896:2:000000000-A69JN:1:1104:25436:4166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0
M01896:14:000000000-A7ERE:1:2117:24327:6770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
M01896:2:000000000-A69JN:1:2117:26457:7039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
M00595:42:000000000-A5J1T:1:2103:11733:7390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0
M01896:14:000000000-A7ERE:1:2117:9892:18514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0
M01896:2:000000000-A69JN:1:1116:25884:5612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
M01896:15:000000000-A7EN9:1:2106:27106:18388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0
M01896:2:000000000-A69JN:1:2115:25042:3143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
M01896:2:000000000-A69JN:1:2116:8377:14837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	1
M00595:42:000000000-A5J1T:1:1107:20608:7209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
M01896:2:000000000-A69JN:1:1107:3479:12050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
M00595:42:000000000-A5J1T:1:2118:9925:4021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1
M01896:15:000000000-A7EN9:1:1112:9534:18762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
M01896:15:000000000-A7EN9:1:1114:18504:23005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1
M01896:15:000000000-A7EN9:1:2104:15885:5236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
M01896:15:000000000-A7EN9:1:2115:16497:18560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
M00595:42:000000000-A5J1T:1:1103:15016:3513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
M01896:14:000000000-A7ERE:1:2112:12655:22027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	1
M01896:2:000000000-A69JN:1:2109:9508:10790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0
M01896:2:000000000-A69JN:1:1101:25901:5149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
M00595:42:000000000-A5J1T:1:1116:21721:4236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
M01896:2:000000000-A69JN:1:2116:17320:18690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0
M00595:42:000000000-A5J1T:1:2101:8377:19844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1
M00595:42:000000000-A5J1T:1:2113:10034:12151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
M01896:2:000000000-A69JN:1:2105:22840:12576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2
M00595:54:000000000-A7CT0:1:2111:7733:16015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
M00595:42:000000000-A5J1T:1:2111:14229:19587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1
M00595:42:000000000-A5J1T:1:2114:18991:8521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
M01896:2:000000000-A69JN:1:1111:17491:22324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
M01896:15:000000000-A7EN9:1:2114:23013:10679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1
M01896:2:000000000-A69JN:1:1108:25835:15120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	1
M00595:42:000000000-A5J1T:1:1104:11805:17796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
M00595:42:000000000-A5J1T:1:1110:27893:18199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1
M00595:42:000000000-A5J1T:1:1112:14970:3639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
M01896:2:000000000-A69JN:1:1110:20207:11167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0
M01896:2:000000000-A69JN:1:2117:26261:22328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
M01896:2:000000000-A69JN:1:2111:20958:23761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0
M01896:2:000000000-A69JN:1:1112:10193:15295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0
M01896:2:000000000-A69JN:1:1101:18910:11214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
M01896:2:000000000-A69JN:1:1118:22502:6743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0
M00595:42:000000000-A5J1T:1:2114:21019:6399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
M00595:42:000000000-A5J1T:1:2108:16798:15748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
M00595:42:000000000-A5J1T:1:2108:11336:18298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
M00595:42:000000000-A5J1T:1:2117:28159:7086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
M00595:54:000000000-A7CT0:1:2116:20023:19154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
M01896:2:000000000-A69JN:1:1101:12532:6131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1101:7111:8599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1101:18370:11625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1107:19828:11493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
M01896:2:000000000-A69JN:1:1102:6245:20379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1
M01896:2:000000000-A69JN:1:1102:15395:24286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
M01896:2:000000000-A69JN:1:1104:13264:5889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1104:11918:9092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1105:19891:1819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
M01896:2:000000000-A69JN:1:1114:6605:23347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1106:21220:14094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:1106:7389:16304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1106:15730:22085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1107:24523:9701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1107:22828:14544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1107:6390:14995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:2109:21355:10933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M00595:54:000000000-A7CT0:1:1116:15835:13406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1
M01896:2:000000000-A69JN:1:1108:11369:9224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1109:20122:2585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1109:14124:16518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1110:8898:11781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
M01896:2:000000000-A69JN:1:1112:22718:18186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:2116:24791:16480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
M00595:54:000000000-A7CT0:1:1103:10776:12804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
M01896:2:000000000-A69JN:1:1113:21023:24486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3
M00595:54:000000000-A7CT0:1:1104:21231:6053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
M01896:2:000000000-A69JN:1:1114:12510:17173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1115:24061:10030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
M01896:2:000000000-A69JN:1:1115:3428:15691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1115:28698:17935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M00595:54:000000000-A7CT0:1:1115:27102:16204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
M01896:2:000000000-A69JN:1:2111:4529:6706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:1119:13084:11519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M00595:54:000000000-A7CT0:1:2104:9832:11680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1
M01896:2:000000000-A69JN:1:2101:23375:4623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2102:9930:10858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
M01896:2:000000000-A69JN:1:2102:23680:12095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2102:26206:12808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2118:26784:18223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:2102:20452:21217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
M00595:54:000000000-A7CT0:1:2110:12146:15533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
M01896:2:000000000-A69JN:1:2112:13460:24801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:2104:8199:2456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2105:23729:5002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
M01896:2:000000000-A69JN:1:2106:3369:9003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:2106:11328:17101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2107:11891:15924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2107:16523:21175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:2108:26277:15368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2108:10502:13866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2109:9046:8202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M00595:54:000000000-A7CT0:1:1116:19518:3024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
M01896:2:000000000-A69JN:1:2110:7047:11304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2110:3753:13149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2113:21957:21327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2111:5344:7368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:2112:28531:11176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:15:000000000-A7EN9:1:2103:13145:18598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2112:5006:13162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:2112:21885:14897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2112:19759:19023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2112:20684:23401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
