#OTU ID	S1HB3xDD2.MID109-109.P4.jan14_ncdenovo	S1HB3xDD2.MID110-110.P2.jan14_ncdenovo	S1HB3xDD2.MID98-98.P2.dec13_ncdenovo	S1HB3xDD2.MID104-104.P2.nov13_ncdenovo	S1HB3xDD2.MID98-98.P2.dec13_otuclust	S1HB3xDD2.MID104-104.P2.nov13_otuclust	S1HB3xDD2.MID110-110.P2.jan14_otuclust	S1HB3xDD2.MID109-109.P4.jan14_otuclust	S1HB3xDD2.MID109-109.P4.jan14_ncref	S1HB3xDD2.MID104-104.P2.nov13_ncref	S1HB3xDD2.MID98-98.P2.dec13_ncref	S1HB3xDD2.MID110-110.P2.jan14_ncref	S1HB3xDD2.MID104-104.P2.nov13	S1HB3xDD2.MID109-109.P4.jan14	S1HB3xDD2.MID98-98.P2.dec13	S1HB3xDD2.MID110-110.P2.jan14	PDD2xHB3.MID47-48.P2.apr13_ncdenovo	PDD2xHB3.MID47-48.P2.apr13_otuclust	PDD2xHB3.MID47-48.P2.apr13_ncref	PDD2xHB3.MID47-48.P2.apr13
M01896:14:000000000-A7ERE:1:1110:20209:8310	2	0	0	0	0	0	0	1	2	0	0	0	0	3	1	2	0	0	0	0
M00595:54:000000000-A7CT0:1:1109:12540:18145	2	0	2	0	0	0	0	0	2	0	2	0	1	11	2	1	2	0	2	3
M00595:54:000000000-A7CT0:1:1104:17285:10403	2	0	2	0	0	0	0	0	2	0	2	0	0	2	2	0	0	0	0	0
M01896:15:000000000-A7EN9:1:1111:1938:12292	4	0	0	0	0	0	0	0	4	0	0	0	1	11	0	2	0	0	0	1
M01896:14:000000000-A7ERE:1:1114:16847:21372	2	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:2117:27003:11731	2	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2112:23006:19411	2	0	0	4	0	0	0	0	2	4	0	0	5	4	1	3	0	0	0	0
M01896:14:000000000-A7ERE:1:2106:24975:14328	2	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:2119:6760:9515	2	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1116:20321:11019	4	0	0	2	0	0	0	0	4	2	0	0	3	6	1	1	0	0	0	2
M01896:14:000000000-A7ERE:1:2113:23264:6478	2	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:2106:6663:8524	2	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1	0	0	0	0
M01896:15:000000000-A7EN9:1:2106:15384:7874	2	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2115:22559:13870	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2107:16853:8607	2	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2112:6641:12019	2	6	0	2	0	0	0	0	2	2	0	6	10	23	5	20	0	0	0	13
M01896:15:000000000-A7EN9:1:2119:4827:18486	2	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:1105:15532:18391	2	0	0	0	0	0	0	0	2	0	0	0	2	5	0	5	0	0	0	2
M01896:14:000000000-A7ERE:1:1114:4838:14618	2	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:1110:19551:15944	2	2	0	2	0	0	0	0	2	2	0	0	11	12	5	6	0	0	0	8
M01896:14:000000000-A7ERE:1:2104:3762:14122	2	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1	0	0	0	0
M01896:15:000000000-A7EN9:1:2102:15689:12212	2	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:1116:12951:23170	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:1116:3478:8678	2	0	0	0	0	0	0	0	2	0	0	0	18	8	7	5	2	0	2	11
M00595:54:000000000-A7CT0:1:1111:14089:6626	2	0	0	2	0	0	0	0	2	2	0	0	4	3	1	4	0	0	0	3
M01896:14:000000000-A7ERE:1:2113:6579:2907	2	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	1
M01896:14:000000000-A7ERE:1:2101:24220:9639	4	2	0	0	0	0	0	0	4	0	0	2	2	10	0	3	0	0	0	3
M01896:15:000000000-A7EN9:1:1106:22595:14983	2	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:2103:21410:11378	2	0	0	0	0	0	0	0	2	0	0	0	1	2	1	0	0	0	0	1
M00595:42:000000000-A5J1T:1:1112:13752:4668	2	0	0	0	0	0	0	0	2	0	0	0	1	3	0	1	2	0	2	4
M01896:15:000000000-A7EN9:1:1113:17462:12136	2	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2104:22033:17809	2	0	0	2	0	1	0	1	2	2	0	0	4	6	0	1	0	0	0	1
M01896:14:000000000-A7ERE:1:1106:14016:20450	0	52	0	0	0	0	0	0	0	0	0	52	0	0	0	1	0	0	0	0
M01896:15:000000000-A7EN9:1:1116:14346:17316	0	8	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0
M00595:54:000000000-A7CT0:1:1114:17000:14685	0	5	4	0	0	0	0	0	0	0	4	5	1	1	4	5	4	0	4	4
M01896:2:000000000-A69JN:1:2104:9373:4387	0	5	2	39	0	1	1	0	0	39	0	5	126	19	15	34	104	1	104	305
M01896:14:000000000-A7ERE:1:1118:11480:18084	0	5	2	5	0	0	0	0	0	5	2	5	6	2	2	5	5	0	5	5
M00595:54:000000000-A7CT0:1:1116:9727:4255	0	5	2	0	0	0	0	0	0	0	0	2	5	14	10	20	0	0	0	7
M01896:15:000000000-A7EN9:1:2115:13413:15790	0	2	0	0	0	0	0	0	0	0	0	2	6	11	8	6	0	0	0	2
M00595:42:000000000-A5J1T:1:1119:17492:9299	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	3	2	0	2	2
M01896:15:000000000-A7EN9:1:1101:17651:4756	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2104:11895:13629	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M00595:54:000000000-A7CT0:1:1103:6037:5908	0	2	4	0	0	0	0	0	0	0	4	2	2	5	9	3	0	0	0	3
M01896:15:000000000-A7EN9:1:1108:14368:4486	0	2	0	0	0	0	0	0	0	0	0	2	1	5	1	2	0	0	0	6
M01896:14:000000000-A7ERE:1:1102:14033:20766	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2111:3497:14071	0	2	0	0	0	0	0	0	0	0	0	2	0	1	1	2	0	0	0	0
M01896:15:000000000-A7EN9:1:2105:18691:24561	0	2	0	0	0	0	0	0	0	0	0	2	1	1	0	4	0	0	0	0
M01896:14:000000000-A7ERE:1:1116:7290:14716	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	3	0	0	0	0
M01896:14:000000000-A7ERE:1:2116:20586:22597	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M01896:15:000000000-A7EN9:1:1103:28889:8948	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:1105:23592:16848	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2104:25980:15287	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M01896:15:000000000-A7EN9:1:2101:21120:6546	0	2	0	0	0	0	0	0	0	0	0	2	1	2	0	2	0	0	0	0
M01896:15:000000000-A7EN9:1:1103:16273:20556	0	2	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2110:9474:23669	0	2	0	0	0	0	0	0	0	0	0	2	1	2	0	4	0	0	0	2
M01896:15:000000000-A7EN9:1:1105:19704:24065	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M01896:15:000000000-A7EN9:1:2104:7753:4393	0	4	0	0	0	0	0	0	0	0	0	4	0	8	0	4	0	0	0	0
M01896:15:000000000-A7EN9:1:2115:22609:19848	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M01896:2:000000000-A69JN:1:1115:9710:23555	0	2	3	13	0	0	0	0	0	13	3	2	21	7	7	5	0	0	0	12
M01896:14:000000000-A7ERE:1:1106:5639:14035	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	3	0	0	0	0
M01896:15:000000000-A7EN9:1:2115:4941:20284	0	2	0	0	0	0	0	0	0	0	0	2	1	0	1	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2105:10214:11286	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M01896:2:000000000-A69JN:1:1108:17726:22518	0	2	0	5	0	0	0	0	0	5	0	2	5	0	0	3	4	0	4	5
M01896:14:000000000-A7ERE:1:2104:7378:19346	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2114:17975:11484	0	2	0	0	0	0	0	0	0	0	0	2	2	2	4	6	0	0	0	2
M01896:14:000000000-A7ERE:1:2106:13384:11353	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2104:7895:8435	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M01896:15:000000000-A7EN9:1:2103:19566:9110	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0
M00595:54:000000000-A7CT0:1:2110:23368:17600	0	2	2	0	0	0	0	0	0	0	2	2	2	3	3	5	0	0	0	1
M01896:14:000000000-A7ERE:1:2106:18264:14169	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M01896:15:000000000-A7EN9:1:1112:5117:17028	0	2	0	0	0	0	0	0	0	0	0	2	2	2	0	2	0	0	0	4
M01896:14:000000000-A7ERE:1:2112:5551:3863	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	1
M00595:42:000000000-A5J1T:1:1116:10186:12542	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1
M01896:14:000000000-A7ERE:1:2104:12413:14348	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	4	0	0	0	1
M01896:14:000000000-A7ERE:1:1114:11267:23469	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2109:27365:16259	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0
M01896:15:000000000-A7EN9:1:1116:12280:14208	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2118:19698:21165	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M01896:15:000000000-A7EN9:1:2105:26534:10314	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2111:26779:8474	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	4	0	0	0	1
M01896:15:000000000-A7EN9:1:2116:14096:8043	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
M01896:15:000000000-A7EN9:1:2105:3890:17581	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:1119:14781:2914	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0
M01896:15:000000000-A7EN9:1:2102:22972:20665	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M01896:15:000000000-A7EN9:1:1111:21101:4169	0	2	0	0	0	0	1	0	0	0	0	2	1	2	1	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2104:18797:12431	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:1118:6437:16235	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	1
M01896:14:000000000-A7ERE:1:2104:16558:23511	0	0	3	0	0	0	0	0	6	4	0	6	10	12	7	12	0	0	0	2
M00595:54:000000000-A7CT0:1:1107:12785:19543	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1109:11240:8871	0	0	3	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2118:21067:14021	0	0	3	0	0	0	0	0	0	0	0	0	1	1	3	2	0	0	0	0
M00595:54:000000000-A7CT0:1:2103:15293:21000	0	0	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2108:10880:9511	0	0	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2109:11938:17698	0	0	2	0	0	0	0	0	0	0	2	0	1	2	3	0	0	0	0	4
M00595:54:000000000-A7CT0:1:2101:14246:14716	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2114:15822:9346	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2117:18990:15419	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2103:9644:7319	0	0	2	2	0	0	0	0	0	2	2	0	2	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2115:14642:13991	0	0	2	0	0	0	0	0	0	0	2	0	1	7	3	3	4	0	4	9
M00595:54:000000000-A7CT0:1:1106:13527:20163	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
M00595:42:000000000-A5J1T:1:1109:17453:20612	0	0	2	0	0	0	0	0	0	0	2	0	1	1	6	3	0	0	0	2
M00595:54:000000000-A7CT0:1:2117:16747:14614	0	0	2	0	0	0	0	0	0	0	2	0	3	7	4	3	0	0	0	0
M00595:54:000000000-A7CT0:1:1114:17274:9711	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M01896:2:000000000-A69JN:1:1101:16992:20930	0	0	2	3	0	0	0	0	0	3	2	0	3	2	4	2	0	0	0	0
M00595:54:000000000-A7CT0:1:2101:12683:9582	0	0	2	0	1	0	0	0	0	0	2	0	0	0	3	0	0	0	0	1
M00595:54:000000000-A7CT0:1:1106:21720:2769	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0
M00595:54:000000000-A7CT0:1:1108:15282:19215	0	0	2	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1115:4539:13041	0	0	2	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1113:14619:9461	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2108:17232:4192	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
M01896:2:000000000-A69JN:1:1102:23224:9420	0	0	2	2	0	0	0	0	0	2	2	0	3	0	2	0	0	0	0	2
M00595:54:000000000-A7CT0:1:1107:14144:17221	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2103:13696:5801	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2107:5982:14220	0	0	2	0	0	0	0	0	0	0	2	0	1	1	2	1	0	0	0	1
M00595:54:000000000-A7CT0:1:1119:20997:23111	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1112:22873:8194	0	0	2	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	1
M00595:54:000000000-A7CT0:1:1109:12825:7941	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2105:13315:14899	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0
M00595:54:000000000-A7CT0:1:2103:5880:5413	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1116:24679:16582	0	0	2	2	0	0	0	0	0	2	2	0	2	2	4	3	0	0	0	2
M00595:54:000000000-A7CT0:1:1108:11707:18041	0	0	2	0	0	0	0	0	0	0	2	0	0	1	3	1	0	0	0	1
M00595:54:000000000-A7CT0:1:2103:24399:13825	0	0	2	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2117:24513:10238	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1111:13152:9573	0	0	2	2	0	0	0	0	0	2	2	0	7	0	3	1	0	0	0	3
M00595:54:000000000-A7CT0:1:2116:14769:20910	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2118:9631:11983	0	0	2	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2112:21815:20874	0	0	2	0	0	0	0	0	0	0	2	0	2	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1104:15627:5191	0	0	2	0	0	0	0	0	0	0	2	0	2	2	3	0	0	0	0	1
M01896:2:000000000-A69JN:1:2117:16214:10092	0	0	2	2	0	0	0	0	0	2	2	0	9	2	5	0	0	0	0	3
M01896:2:000000000-A69JN:1:1101:5256:4995	0	0	2	2	0	0	0	0	0	2	2	0	3	0	2	0	0	0	0	2
M00595:54:000000000-A7CT0:1:1119:15231:15469	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2108:23281:6858	0	0	2	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1
M00595:54:000000000-A7CT0:1:1116:17489:19891	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1103:16476:11344	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1116:4912:14159	0	0	2	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2104:14219:21955	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1109:11649:14298	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:42:000000000-A5J1T:1:1118:28681:13579	0	0	2	2	0	0	0	0	0	2	2	0	2	1	2	1	2	0	2	3
M01896:2:000000000-A69JN:1:2105:9396:22187	0	0	2	0	0	0	0	0	0	0	0	0	4	7	4	7	0	0	0	5
M00595:54:000000000-A7CT0:1:1104:17750:8312	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1101:8852:16355	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:42:000000000-A5J1T:1:1109:16625:5806	0	0	2	0	0	0	0	0	0	0	2	0	7	12	10	2	4	0	4	7
M00595:54:000000000-A7CT0:1:2106:16460:5070	0	0	2	0	0	0	0	0	0	0	2	0	0	1	2	1	0	0	0	0
M00595:54:000000000-A7CT0:1:2107:10084:13679	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1110:16193:24479	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1113:16567:17811	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2103:19304:22809	0	0	2	0	1	0	1	0	0	0	0	2	1	1	2	2	0	0	0	3
M01896:2:000000000-A69JN:1:1117:12383:23299	0	0	2	2	0	0	0	0	0	2	2	0	3	0	2	1	3	0	3	3
M01896:2:000000000-A69JN:1:2117:8253:20401	0	0	2	3	0	0	0	0	0	3	2	0	4	0	4	1	0	0	0	1
M00595:54:000000000-A7CT0:1:2106:16379:11365	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1109:23320:20931	0	0	2	0	0	0	0	0	0	0	2	0	5	7	2	0	0	0	0	2
M00595:54:000000000-A7CT0:1:2115:10505:7636	0	0	2	0	0	0	0	0	0	0	0	0	3	1	4	0	0	0	0	1
M01896:2:000000000-A69JN:1:2118:25569:10939	0	0	0	16	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2109:23076:11450	0	0	0	9	0	1	0	0	0	9	0	0	43	8	1	5	22	1	22	73
M01896:2:000000000-A69JN:1:2104:25852:5060	0	0	0	4	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2116:10074:8106	0	0	0	3	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2111:18900:11362	0	0	0	3	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2106:21416:14382	0	0	0	3	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2103:27293:12202	0	0	0	3	0	0	0	0	0	3	0	0	3	1	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:1110:12457:8938	0	0	0	3	0	0	0	0	0	3	0	0	3	1	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:2110:5959:10397	0	0	0	3	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2104:11957:6559	0	0	0	3	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2108:12014:9404	0	0	0	3	0	0	0	0	0	3	0	0	5	1	1	2	0	0	0	1
M01896:2:000000000-A69JN:1:2106:17919:14063	0	0	0	3	0	0	0	0	0	3	0	0	3	1	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:2117:20435:14605	0	0	0	2	0	0	0	0	0	2	0	0	2	0	2	1	0	0	0	0
M01896:2:000000000-A69JN:1:1105:13852:24563	0	0	0	2	0	0	0	0	0	2	0	0	3	1	0	1	0	0	0	1
M01896:2:000000000-A69JN:1:2117:19720:13019	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2118:17884:22337	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:2115:5468:11757	0	0	0	2	0	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1107:17054:18994	0	0	0	2	0	0	0	0	0	2	0	0	3	0	0	2	0	0	0	1
M01896:2:000000000-A69JN:1:1109:8211:18742	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1115:5312:11059	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1113:25326:4623	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1112:11910:13167	0	0	0	2	0	0	0	0	0	2	0	0	3	4	1	5	0	0	0	4
M01896:2:000000000-A69JN:1:2113:11114:18115	0	0	0	2	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1111:9385:12610	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1112:16256:2102	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1115:4898:8563	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2112:10152:12830	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:2109:8613:16169	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2119:16193:10816	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2102:25174:22147	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2103:20913:6174	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1113:15036:14068	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1104:12646:17539	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:2106:19026:20930	0	0	0	4	0	0	0	0	0	4	0	0	13	1	3	3	0	0	0	8
M01896:2:000000000-A69JN:1:2102:19594:17414	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	2	0	2	2
M01896:2:000000000-A69JN:1:1105:20985:3815	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1119:22192:12635	0	0	0	2	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	1
M01896:2:000000000-A69JN:1:1110:21494:15537	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1114:5499:15482	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:2116:10483:8244	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2109:21385:9470	0	0	0	2	0	0	0	0	5	2	0	0	3	4	1	1	0	0	0	1
M01896:2:000000000-A69JN:1:1104:3227:9201	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2114:9675:10492	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1101:7620:22029	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1106:13088:16322	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1113:8094:22883	0	0	0	2	0	0	0	0	0	2	0	0	5	1	1	4	0	0	0	1
M01896:2:000000000-A69JN:1:1108:2267:15959	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2104:13727:8335	0	0	0	2	0	0	0	0	0	2	0	0	3	1	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:1116:11783:16377	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
